title,authors,year,conference,url
Knowledge Graphs Can be Learned with Just Intersection Features.,"Duy Le, Shaochen Zhong, Zirui Liu, Shuai Xu, Vipin Chaudhary, Kaixiong Zhou, Zhaozhuo Xu",2024,ICML,https://openreview.net/forum?id=Al5GlVytqi
BAT: Learning to Reason about Spatial Sounds with Large Language Models.,"Zhisheng Zheng, Puyuan Peng, Ziyang Ma, Xie Chen, Eunsol Choi, David Harwath",2024,ICML,https://openreview.net/forum?id=kao5hRX9YA
InfiAgent-DABench: Evaluating Agents on Data Analysis Tasks.,"Xueyu Hu, Ziyu Zhao, Shuang Wei, Ziwei Chai, Qianli Ma, Guoyin Wang, Xuwu Wang, Jing Su, Jingjing Xu, Ming Zhu, Yao Cheng, Jianbo Yuan, Jiwei Li, Kun Kuang, Yang Yang, Hongxia Yang, Fei Wu",2024,ICML,https://openreview.net/forum?id=d5LURMSfTx
Faster Maximum Inner Product Search in High Dimensions.,"Mo Tiwari, Ryan Kang, Jaeyong Lee, Donghyun Lee, Christopher Piech, Sebastian Thrun, Ilan Shomorony, Martin Jinye Zhang",2024,ICML,https://openreview.net/forum?id=FKkkdyRdsD
Self-attention Networks Localize When QK-eigenspectrum Concentrates.,"Han Bao, Ryuichiro Hataya, Ryo Karakida",2024,ICML,https://openreview.net/forum?id=aRZjRj41WQ
QORA: Zero-Shot Transfer via Interpretable Object-Relational Model Learning.,"Gabriel Stella, Dmitri Loguinov",2024,ICML,https://openreview.net/forum?id=pAzDdYzEva
Exploring Training on Heterogeneous Data with Mixture of Low-rank Adapters.,"Yuhang Zhou, Zihua Zhao, Siyuan Du, Haolin Li, Jiangchao Yao, Ya Zhang, Yanfeng Wang",2024,ICML,https://openreview.net/forum?id=NQ6KDfSDFK
Deeper or Wider: A Perspective from Optimal Generalization Error with Sobolev Loss.,"Yahong Yang, Juncai He",2024,ICML,https://openreview.net/forum?id=IWi6iLZeRG
"Tackling Prevalent Conditions in Unsupervised Combinatorial Optimization: Cardinality, Minimum, Covering, and More.","Fanchen Bu, Hyeonsoo Jo, Soo Yong Lee, Sungsoo Ahn, Kijung Shin",2024,ICML,https://openreview.net/forum?id=6n99bIxb3r
Robust Graph Matching when Nodes are Corrupt.,"Taha Ameen, Bruce E. Hajek",2024,ICML,https://openreview.net/forum?id=WJn1BAx9aj
Federated Offline Reinforcement Learning: Collaborative Single-Policy Coverage Suffices.,"Jiin Woo, Laixi Shi, Gauri Joshi, Yuejie Chi",2024,ICML,https://openreview.net/forum?id=LIPGadocTe
Noise-Aware Algorithm for Heterogeneous Differentially Private Federated Learning.,"Saber Malekmohammadi, Yaoliang Yu, Yang Cao",2024,ICML,https://openreview.net/forum?id=wuQ2DRPAuy
Initial Guessing Bias: How Untrained Networks Favor Some Classes.,"Emanuele Francazi, Aurélien Lucchi, Marco Baity-Jesi",2024,ICML,https://openreview.net/forum?id=UZstTlLq1E
Learning Latent Structures in Network Games via Data-Dependent Gated-Prior Graph Variational Autoencoders.,"Xue Yu, Muchen Li, Yan Leng, Renjie Liao",2024,ICML,https://openreview.net/forum?id=kKWjZoaRLv
SelfIE: Self-Interpretation of Large Language Model Embeddings.,"Haozhe Chen, Carl Vondrick, Chengzhi Mao",2024,ICML,https://openreview.net/forum?id=gjgRKbdYR7
"SleepFM: Multi-modal Representation Learning for Sleep Across Brain Activity, ECG and Respiratory Signals.","Rahul Thapa, Bryan He, Magnus Ruud Kjær, Hyatt E. Moore IV, Gauri Ganjoo, Emmanuel Mignot, James Zou",2024,ICML,https://openreview.net/forum?id=QXqXGDapkQ
Variational Linearized Laplace Approximation for Bayesian Deep Learning.,"Luis A. Ortega Andrés, Simón Rodríguez Santana, Daniel Hernández-Lobato",2024,ICML,https://openreview.net/forum?id=1n3aC5rvdE
Towards the Theory of Unsupervised Federated Learning: Non-asymptotic Analysis of Federated EM Algorithms.,"Ye Tian, Haolei Weng, Yang Feng",2024,ICML,https://openreview.net/forum?id=kVgpa1rfLO
Differentiable Distributionally Robust Optimization Layers.,"Xutao Ma, Chao Ning, Wenli Du",2024,ICML,https://openreview.net/forum?id=HUJK9dFOW6
Local Feature Selection without Label or Feature Leakage for Interpretable Machine Learning Predictions.,"Harrie Oosterhuis, Lijun Lyu, Avishek Anand",2024,ICML,https://openreview.net/forum?id=Msjovr9hUe
Stable Differentiable Causal Discovery.,"Achille Nazaret, Justin Hong, Elham Azizi, David M. Blei",2024,ICML,https://openreview.net/forum?id=JJZBZW28Gn
Collaborative Learning with Different Labeling Functions.,"Yuyang Deng, Mingda Qiao",2024,ICML,https://openreview.net/forum?id=UKHfmzLR7P
MMPareto: Boosting Multimodal Learning with Innocent Unimodal Assistance.,"Yake Wei, Di Hu",2024,ICML,https://openreview.net/forum?id=Hh8pUBfxXh
A General Framework for Learning from Weak Supervision.,"Hao Chen, Jindong Wang, Lei Feng, Xiang Li, Yidong Wang, Xing Xie, Masashi Sugiyama, Rita Singh, Bhiksha Raj",2024,ICML,https://openreview.net/forum?id=7sgqXa4aNM
A Theory of Non-Linear Feature Learning with One Gradient Step in Two-Layer Neural Networks.,"Behrad Moniri, Donghwan Lee, Hamed Hassani, Edgar Dobriban",2024,ICML,https://openreview.net/forum?id=TWu1fzFJm0
Exploring the Enigma of Neural Dynamics Through A Scattering-Transform Mixer Landscape for Riemannian Manifold.,"Tingting Dan, Ziquan Wei, Won Hwa Kim, Guorong Wu",2024,ICML,https://openreview.net/forum?id=EYOo48YGhy
Learning Latent Space Hierarchical EBM Diffusion Models.,"Jiali Cui, Tian Han",2024,ICML,https://openreview.net/forum?id=o9uOuIwhZK
Contextual Feature Selection with Conditional Stochastic Gates.,"Ram Dyuthi Sristi, Ofir Lindenbaum, Shira Lifshitz, Maria Lavzin, Jackie Schiller, Gal Mishne, Hadas Benisty",2024,ICML,https://openreview.net/forum?id=E6Nm3x7acv
Deep Fusion: Efficient Network Training via Pre-trained Initializations.,"Hanna Mazzawi, Javier Gonzalvo, Michael Wunder, Sammy Jerome, Benoit Dherin",2024,ICML,https://openreview.net/forum?id=4PuM6iGPPi
ArCHer: Training Language Model Agents via Hierarchical Multi-Turn RL.,"Yifei Zhou, Andrea Zanette, Jiayi Pan, Sergey Levine, Aviral Kumar",2024,ICML,https://openreview.net/forum?id=b6rA0kAHT1
Few-Shot Character Understanding in Movies as an Assessment to Meta-Learning of Theory-of-Mind.,"Mo Yu, Qiujing Wang, Shunchi Zhang, Yisi Sang, Kangsheng Pu, Zekai Wei, Han Wang, Liyan Xu, Jing Li, Yue Yu, Jie Zhou",2024,ICML,https://openreview.net/forum?id=ZZ7UKgK4c1
Understanding Adam Optimizer via Online Learning of Updates: Adam is FTRL in Disguise.,"Kwangjun Ahn, Zhiyu Zhang, Yunbum Kook, Yan Dai",2024,ICML,https://openreview.net/forum?id=iE2lMjeXRR
Adaptively Learning to Select-Rank in Online Platforms.,"Jingyuan Wang, Perry Dong, Ying Jin, Ruohan Zhan, Zhengyuan Zhou",2024,ICML,https://openreview.net/forum?id=e5tA3Apbmy
Understanding Forgetting in Continual Learning with Linear Regression.,"Meng Ding, Kaiyi Ji, Di Wang, Jinhui Xu",2024,ICML,https://openreview.net/forum?id=89kZWloYQx
Faster Streaming and Scalable Algorithms for Finding Directed Dense Subgraphs in Large Graphs.,"Slobodan Mitrovic, Theodore Pan",2024,ICML,https://openreview.net/forum?id=6h6ovHcC9G
"Beyond the ROC Curve: Classification Trees Using Cost-Optimal Curves, with Application to Imbalanced Datasets.","Magzhan Gabidolla, Arman Zharmagambetov, Miguel Á. Carreira-Perpiñán",2024,ICML,https://openreview.net/forum?id=mXLcbRBA8v
Multi-Agent Reinforcement Learning with Hierarchical Coordination for Emergency Responder Stationing.,"Amutheezan Sivagnanam, Ava Pettet, Hunter Lee, Ayan Mukhopadhyay, Abhishek Dubey, Aron Laszka",2024,ICML,https://openreview.net/forum?id=TTZXl9WYFF
The Relative Value of Prediction in Algorithmic Decision Making.,Juan Carlos Perdomo,2024,ICML,https://openreview.net/forum?id=oaACFfNbXl
LLark: A Multimodal Instruction-Following Language Model for Music.,"Joshua Patrick Gardner, Simon Durand, Daniel Stoller, Rachel M. Bittner",2024,ICML,https://openreview.net/forum?id=HvwOtYzHBX
On dimensionality of feature vectors in MPNNs.,"César Bravo, Alexander Kozachinskiy, Cristobal Rojas",2024,ICML,https://openreview.net/forum?id=UjDp4Wkq2V
Wasserstein Wormhole: Scalable Optimal Transport Distance with Transformer.,"Doron Haviv, Russell Zhang Kunes, Thomas Dougherty, Cassandra Burdziak, Tal Nawy, Anna Gilbert, Dana Pe'er",2024,ICML,https://openreview.net/forum?id=Su0qe33cWA
RLAIF vs. RLHF: Scaling Reinforcement Learning from Human Feedback with AI Feedback.,"Harrison Lee, Samrat Phatale, Hassan Mansoor, Thomas Mesnard, Johan Ferret, Kellie Lu, Colton Bishop, Ethan Hall, Victor Carbune, Abhinav Rastogi, Sushant Prakash",2024,ICML,https://openreview.net/forum?id=uydQ2W41KO
Private Heterogeneous Federated Learning Without a Trusted Server Revisited: Error-Optimal and Communication-Efficient Algorithms for Convex Losses.,"Changyu Gao, Andrew Lowy, Xingyu Zhou, Stephen J. Wright",2024,ICML,https://openreview.net/forum?id=sSAEhcdB9N
Statistical Inference Under Constrained Selection Bias.,"Santiago Cortes-Gomez, Mateo Dulce Rubio, Carlos Miguel Patiño, Bryan Wilder",2024,ICML,https://openreview.net/forum?id=CiZN2OATRp
"Combinatorial Approximations for Cluster Deletion: Simpler, Faster, and Better.","Vicente Balmaseda, Ying Xu, Yixin Cao, Nate Veldt",2024,ICML,https://openreview.net/forum?id=FpbKoIPHxb
Understanding Inter-Concept Relationships in Concept-Based Models.,"Naveen Raman, Mateo Espinosa Zarlenga, Mateja Jamnik",2024,ICML,https://openreview.net/forum?id=JA6ThxAmth
Probabilistic Conceptual Explainers: Trustworthy Conceptual Explanations for Vision Foundation Models.,"Hengyi Wang, Shiwei Tan, Hao Wang",2024,ICML,https://openreview.net/forum?id=Cw6Xl0g8a5
Early Time Classification with Accumulated Accuracy Gap Control.,"Liran Ringel, Regev Cohen, Daniel Freedman, Michael Elad, Yaniv Romano",2024,ICML,https://openreview.net/forum?id=0b7txvPYlr
Near-Optimal Regret in Linear MDPs with Aggregate Bandit Feedback.,"Asaf Cassel, Haipeng Luo, Aviv Rosenberg, Dmitry Sotnikov",2024,ICML,https://openreview.net/forum?id=hXQOO6VsxH
Position: Tensor Networks are a Valuable Asset for Green AI.,"Eva Memmel, Clara Menzen, Jetze Schuurmans, Frederiek Wesel, Kim Batselier",2024,ICML,https://openreview.net/forum?id=mcg6jppkwb
Memory-Space Visual Prompting for Efficient Vision-Language Fine-Tuning.,"Shibo Jie, Yehui Tang, Ning Ding, Zhi-Hong Deng, Kai Han, Yunhe Wang",2024,ICML,https://openreview.net/forum?id=FHkavpr5Ze
Multi-Sender Persuasion: A Computational Perspective.,"Safwan Hossain, Tonghan Wang, Tao Lin, Yiling Chen, David C. Parkes, Haifeng Xu",2024,ICML,https://openreview.net/forum?id=8JFIKpzumn
Category-Aware Active Domain Adaptation.,"Wenxiao Xiao, Jiuxiang Gu, Hongfu Liu",2024,ICML,https://openreview.net/forum?id=axwrD8F1yq
A Persuasive Approach to Combating Misinformation.,"Safwan Hossain, Andjela Mladenovic, Yiling Chen, Gauthier Gidel",2024,ICML,https://openreview.net/forum?id=UIxOkdBmxh
Attribute Based Interpretable Evaluation Metrics for Generative Models.,"Dongkyun Kim, Mingi Kwon, Youngjung Uh",2024,ICML,https://openreview.net/forum?id=Mw8kNVfdMs
Prompting a Pretrained Transformer Can Be a Universal Approximator.,"Aleksandar Petrov, Philip Torr, Adel Bibi",2024,ICML,https://openreview.net/forum?id=3mQ6ZKTSQl
Tag-LLM: Repurposing General-Purpose LLMs for Specialized Domains.,"Junhong Shen, Neil A. Tenenholtz, James Brian Hall, David Alvarez-Melis, Nicolò Fusi",2024,ICML,https://openreview.net/forum?id=LlqphyBdeT
Trustworthy Actionable Perturbations.,"Jesse Friedbaum, Sudarshan Adiga, Ravi Tandon",2024,ICML,https://openreview.net/forum?id=zkjGpZrIX3
Careful with that Scalpel: Improving Gradient Surgery with an EMA.,"Yu-Guan Hsieh, James Thornton, Eugène Ndiaye, Michal Klein, Marco Cuturi, Pierre Ablin",2024,ICML,https://openreview.net/forum?id=IgwtflILyj
The Pitfalls of Next-Token Prediction.,"Gregor Bachmann, Vaishnavh Nagarajan",2024,ICML,https://openreview.net/forum?id=76zq8Wkl6Z
Accelerating Iterative Retrieval-augmented Language Model Serving with Speculation.,"Zhihao Zhang, Alan Zhu, Lijie Yang, Yihua Xu, Lanting Li, Phitchaya Mangpo Phothilimthana, Zhihao Jia",2024,ICML,https://openreview.net/forum?id=CDnv4vg02f
Robust Multi-Task Learning with Excess Risks.,"Yifei He, Shiji Zhou, Guojun Zhang, Hyokun Yun, Yi Xu, Belinda Zeng, Trishul Chilimbi, Han Zhao",2024,ICML,https://openreview.net/forum?id=JzWFmMySpn
Position: Future Directions in the Theory of Graph Machine Learning.,"Christopher Morris, Fabrizio Frasca, Nadav Dym, Haggai Maron, Ismail Ilkan Ceylan, Ron Levie, Derek Lim, Michael M. Bronstein, Martin Grohe, Stefanie Jegelka",2024,ICML,https://openreview.net/forum?id=wBr5ozDEKp
Agent-Specific Effects: A Causal Effect Propagation Analysis in Multi-Agent MDPs.,"Stelios Triantafyllou, Aleksa Sukovic, Debmalya Mandal, Goran Radanovic",2024,ICML,https://openreview.net/forum?id=pmncWWkGMz
Accelerating Federated Learning with Quick Distributed Mean Estimation.,"Ran Ben-Basat, Shay Vargaftik, Amit Portnoy, Gil Einziger, Yaniv Ben-Itzhak, Michael Mitzenmacher",2024,ICML,https://openreview.net/forum?id=gWEwIlZrbQ
Proteus: Exploring Protein Structure Generation for Enhanced Designability and Efficiency.,"Chentong Wang, Yannan Qu, Zhangzhi Peng, Yukai Wang, Hongli Zhu, Dachuan Chen, Longxing Cao",2024,ICML,https://openreview.net/forum?id=IckJCzsGVS
Fundamental Limitations of Alignment in Large Language Models.,"Yotam Wolf, Noam Wies, Oshri Avnery, Yoav Levine, Amnon Shashua",2024,ICML,https://openreview.net/forum?id=KXsUCgn9Ks
Logistic Variational Bayes Revisited.,"Michael Komodromos, Marina Evangelou, Sarah Filippi",2024,ICML,https://openreview.net/forum?id=3FBO41d4T2
Spotting LLMs With Binoculars: Zero-Shot Detection of Machine-Generated Text.,"Abhimanyu Hans, Avi Schwarzschild, Valeriia Cherepanova, Hamid Kazemi, Aniruddha Saha, Micah Goldblum, Jonas Geiping, Tom Goldstein",2024,ICML,https://openreview.net/forum?id=axl3FAkpik
A Bias-Variance-Covariance Decomposition of Kernel Scores for Generative Models.,"Sebastian Gregor Gruber, Florian Buettner",2024,ICML,https://openreview.net/forum?id=QwgSOwynxD
Quantum Theory and Application of Contextual Optimal Transport.,"Nicola Mariella, Albert Akhriev, Francesco Tacchino, Christa Zoufal, Juan Carlos Gonzalez-Espitia, Benedek Harsanyi, Eugene Koskin, Ivano Tavernelli, Stefan Woerner, Marianna Rapsomaniki, Sergiy Zhuk, Jannis Born",2024,ICML,https://openreview.net/forum?id=A9hJvQHEEP
Verifying message-passing neural networks via topology-based bounds tightening.,"Christopher Hojny, Shiqiang Zhang, Juan S. Campos, Ruth Misener",2024,ICML,https://openreview.net/forum?id=nAoiUlz4Bf
Don't Label Twice: Quantity Beats Quality when Comparing Binary Classifiers on a Budget.,"Florian E. Dorner, Moritz Hardt",2024,ICML,https://openreview.net/forum?id=zkcya47Sq5
Structure-based drug design by denoising voxel grids.,"Pedro O. Pinheiro, Arian Rokkum Jamasb, Omar Mahmood, Vishnu Sresht, Saeed Saremi",2024,ICML,https://openreview.net/forum?id=K3fEkECWgu
Controlling Behavioral Diversity in Multi-Agent Reinforcement Learning.,"Matteo Bettini, Ryan Kortvelesy, Amanda Prorok",2024,ICML,https://openreview.net/forum?id=qQjUgItPq4
Projection-Free Online Convex Optimization with Time-Varying Constraints.,"Dan Garber, Ben Kretzu",2024,ICML,https://openreview.net/forum?id=RnbobOgbn0
ALERT-Transformer: Bridging Asynchronous and Synchronous Machine Learning for Real-Time Event-based Spatio-Temporal Data.,"Carmen Martin-Turrero, Maxence Bouvier, Manuel Breitenstein, Pietro Zanuttigh, Vincent Parret",2024,ICML,https://openreview.net/forum?id=8ZDFn7BDaH
Moreau Envelope for Nonconvex Bi-Level Optimization: A Single-Loop and Hessian-Free Solution Strategy.,"Risheng Liu, Zhu Liu, Wei Yao, Shangzhi Zeng, Jin Zhang",2024,ICML,https://openreview.net/forum?id=rZD9hV0Bc4
On the Effectiveness of Supervision in Asymmetric Non-Contrastive Learning.,"Jeongheon Oh, Kibok Lee",2024,ICML,https://openreview.net/forum?id=iC8l9DI1ZX
Graph Neural PDE Solvers with Conservation and Similarity-Equivariance.,"Masanobu Horie, Naoto Mitsume",2024,ICML,https://openreview.net/forum?id=WajJf47TUi
A Linear Time and Space Local Point Cloud Geometry Encoder via Vectorized Kernel Mixture (VecKM).,"Dehao Yuan, Cornelia Fermüller, Tahseen Rabbani, Furong Huang, Yiannis Aloimonos",2024,ICML,https://openreview.net/forum?id=oYltxxam2t
Non-parametric Online Change Point Detection on Riemannian Manifolds.,"Xiuheng Wang, Ricardo Augusto Borsoi, Cédric Richard",2024,ICML,https://openreview.net/forum?id=VW7Jk8KhNC
NeuralIndicator: Implicit Surface Reconstruction from Neural Indicator Priors.,"Shi-Sheng Huang, Guo Chen, Chen Li Heng, Hua Huang",2024,ICML,https://openreview.net/forum?id=7ckuC9C2FZ
Bridging Environments and Language with Rendering Functions and Vision-Language Models.,"Théo Cachet, Christopher R. Dance, Olivier Sigaud",2024,ICML,https://openreview.net/forum?id=ZrM67ZZ5vj
SyCoCa: Symmetrizing Contrastive Captioners with Attentive Masking for Multimodal Alignment.,"Ziping Ma, Furong Xu, Jian Liu, Ming Yang, Qingpei Guo",2024,ICML,https://openreview.net/forum?id=jWHU4b7Yk6
Density Ratio Estimation with Doubly Strong Robustness.,"Ryosuke Nagumo, Hironori Fujisawa",2024,ICML,https://openreview.net/forum?id=PykISfqvet
Langevin Policy for Safe Reinforcement Learning.,"Fenghao Lei, Long Yang, Shiting Wen, Zhixiong Huang, Zhiwang Zhang, Chaoyi Pang",2024,ICML,https://openreview.net/forum?id=xgoilgLPGD
Multi-Source Conformal Inference Under Distribution Shift.,"Yi Liu, Alexander Levis, Sharon-Lise T. Normand, Larry Han",2024,ICML,https://openreview.net/forum?id=qmUbSAgz08
Safe and Robust Subgame Exploitation in Imperfect Information Games.,"Zhenxing Ge, Zheng Xu, Tianyu Ding, Linjian Meng, Bo An, Wenbin Li, Yang Gao",2024,ICML,https://openreview.net/forum?id=JV84NVo1em
Reflective Policy Optimization.,"Yaozhong Gan, Renye Yan, Zhe Wu, Junliang Xing",2024,ICML,https://openreview.net/forum?id=Cs0Xy6WETl
Hierarchical Integral Probability Metrics: A distance on random probability measures with low sample complexity.,"Marta Catalano, Hugo Lavenant",2024,ICML,https://openreview.net/forum?id=cmy38XZlJu
Iterative Preference Learning from Human Feedback: Bridging Theory and Practice for RLHF under KL-constraint.,"Wei Xiong, Hanze Dong, Chenlu Ye, Ziqi Wang, Han Zhong, Heng Ji, Nan Jiang, Tong Zhang",2024,ICML,https://openreview.net/forum?id=c1AKcA6ry1
Autonomous Sparse Mean-CVaR Portfolio Optimization.,"Yizun Lin, Yangyu Zhang, Zhao-Rong Lai, Cheng Li",2024,ICML,https://openreview.net/forum?id=0NacraIYrA
Transformers Get Stable: An End-to-End Signal Propagation Theory for Language Models.,"Akhil Kedia, Mohd Abbas Zaidi, Sushil Khyalia, Jungho Jung, Harshith Goka, Haejun Lee",2024,ICML,https://openreview.net/forum?id=30waYPIZUA
Graph Out-of-Distribution Detection Goes Neighborhood Shaping.,"Tianyi Bao, Qitian Wu, Zetian Jiang, Yiting Chen, Jiawei Sun, Junchi Yan",2024,ICML,https://openreview.net/forum?id=pmcusTywXO
Agent Smith: A Single Image Can Jailbreak One Million Multimodal LLM Agents Exponentially Fast.,"Xiangming Gu, Xiaosen Zheng, Tianyu Pang, Chao Du, Qian Liu, Ye Wang, Jing Jiang, Min Lin",2024,ICML,https://openreview.net/forum?id=DYMj03Gbri
Plug-and-Play image restoration with Stochastic deNOising REgularization.,"Marien Renaud, Jean Prost, Arthur Leclaire, Nicolas Papadakis",2024,ICML,https://openreview.net/forum?id=byAXJTk0LH
"Selective Mixup Helps with Distribution Shifts, But Not (Only) because of Mixup.","Damien Teney, Jindong Wang, Ehsan Abbasnejad",2024,ICML,https://openreview.net/forum?id=ksph9pkEDc
Conformal Prediction for Deep Classifier via Label Ranking.,"Jianguo Huang, Huajun Xi, Linjun Zhang, Huaxiu Yao, Yue Qiu, Hongxin Wei",2024,ICML,https://openreview.net/forum?id=b3pYoZfcoo
In-Context Unlearning: Language Models as Few-Shot Unlearners.,"Martin Pawelczyk, Seth Neel, Himabindu Lakkaraju",2024,ICML,https://openreview.net/forum?id=GKcwle8XC9
LoRAP: Transformer Sub-Layers Deserve Differentiated Structured Compression for Large Language Models.,"Guangyan Li, Yongqiang Tang, Wensheng Zhang",2024,ICML,https://openreview.net/forum?id=mhI5nc5QwX
Contrastive Representation for Data Filtering in Cross-Domain Offline Reinforcement Learning.,"Xiaoyu Wen, Chenjia Bai, Kang Xu, Xudong Yu, Yang Zhang, Xuelong Li, Zhen Wang",2024,ICML,https://openreview.net/forum?id=rReWhol66R
Sample-Efficient Multiagent Reinforcement Learning with Reset Replay.,"Yaodong Yang, Guangyong Chen, Jianye Hao, Pheng-Ann Heng",2024,ICML,https://openreview.net/forum?id=w8ei1o9U5y
Feedback Loops With Language Models Drive In-Context Reward Hacking.,"Alexander Pan, Erik Jones, Meena Jagadeesan, Jacob Steinhardt",2024,ICML,https://openreview.net/forum?id=EvHWlYTLWe
StableMask: Refining Causal Masking in Decoder-only Transformer.,"Qingyu Yin, Xuzheng He, Xiang Zhuang, Yu Zhao, Jianhua Yao, Xiaoyu Shen, Qiang Zhang",2024,ICML,https://openreview.net/forum?id=GFfWzAReAc
Unsupervised Domain Adaptation for Anatomical Structure Detection in Ultrasound Images.,"Bin Pu, Xingguo Lv, Jiewen Yang, Guannan He, Xingbo Dong, Yiqun Lin, Shengli Li, Tan Ying, Fei Liu, Ming Chen, Zhe Jin, Kenli Li, Xiaomeng Li",2024,ICML,https://openreview.net/forum?id=meItvvCO7X
The Pitfalls and Promise of Conformal Inference Under Adversarial Attacks.,"Ziquan Liu, Yufei Cui, Yan Yan, Yi Xu, Xiangyang Ji, Xue Liu, Antoni B. Chan",2024,ICML,https://openreview.net/forum?id=2xLyc5TkFl
Neural Collapse for Cross-entropy Class-Imbalanced Learning with Unconstrained ReLU Features Model.,"Hien Dang, Tho Tran Huu, Tan Minh Nguyen, Nhat Ho",2024,ICML,https://openreview.net/forum?id=YBetKvUlF7
Reducing Item Discrepancy via Differentially Private Robust Embedding Alignment for Privacy-Preserving Cross Domain Recommendation.,"Weiming Liu, Xiaolin Zheng, Chaochao Chen, Jiahe Xu, Xinting Liao, Fan Wang, Yanchao Tan, Yew-Soon Ong",2024,ICML,https://openreview.net/forum?id=rk4kmL8aOY
Linear Alignment: A Closed-form Solution for Aligning Human Preferences without Tuning and Feedback.,"Songyang Gao, Qiming Ge, Wei Shen, Shihan Dou, Junjie Ye, Xiao Wang, Rui Zheng, Yicheng Zou, Zhi Chen, Hang Yan, Qi Zhang, Dahua Lin",2024,ICML,https://openreview.net/forum?id=Y4wxCICbD0
An Information Theoretic Approach to Interaction-Grounded Learning.,"Xiaoyan Hu, Farzan Farnia, Ho-fung Leung",2024,ICML,https://openreview.net/forum?id=Sra298VMFM
Reference Neural Operators: Learning the Smooth Dependence of Solutions of PDEs on Geometric Deformations.,"Ze Cheng, Zhongkai Hao, Xiaoqiang Wang, Jianing Huang, Youjia Wu, Xudan Liu, Yiru Zhao, Songming Liu, Hang Su",2024,ICML,https://openreview.net/forum?id=CecY6XiUfu
"Planning, Fast and Slow: Online Reinforcement Learning with Action-Free Offline Data via Multiscale Planners.","Chengjie Wu, Hao Hu, Yiqin Yang, Ning Zhang, Chongjie Zhang",2024,ICML,https://openreview.net/forum?id=HwVZbPbMjw
Envisioning Outlier Exposure by Large Language Models for Out-of-Distribution Detection.,"Chentao Cao, Zhun Zhong, Zhanke Zhou, Yang Liu, Tongliang Liu, Bo Han",2024,ICML,https://openreview.net/forum?id=xZO7SmM12y
Towards Realistic Model Selection for Semi-supervised Learning.,"Muyang Li, Xiaobo Xia, Runze Wu, Fengming Huang, Jun Yu, Bo Han, Tongliang Liu",2024,ICML,https://openreview.net/forum?id=VoMPNYTZud
Discovering Symmetry Breaking in Physical Systems with Relaxed Group Convolution.,"Rui Wang, Elyssa F. Hofgard, Hang Gao, Robin Walters, Tess E. Smidt",2024,ICML,https://openreview.net/forum?id=59oXyDTLJv
DAG-Based Column Generation for Adversarial Team Games.,"Youzhi Zhang, Bo An, Daniel Dajun Zeng",2024,ICML,https://openreview.net/forum?id=0hbeZQm1Se
Detecting and Identifying Selection Structure in Sequential Data.,"Yujia Zheng, Zeyu Tang, Yiwen Qiu, Bernhard Schölkopf, Kun Zhang",2024,ICML,https://openreview.net/forum?id=5PQhu8flSO
Generalization Analysis of Stochastic Weight Averaging with General Sampling.,"Peng Wang, Li Shen, Zerui Tao, Shuaida He, Dacheng Tao",2024,ICML,https://openreview.net/forum?id=XwVkqvyziD
Decoding Compressed Trust: Scrutinizing the Trustworthiness of Efficient LLMs Under Compression.,"Junyuan Hong, Jinhao Duan, Chenhui Zhang, Zhangheng Li, Chulin Xie, Kelsey Lieberman, James Diffenderfer, Brian R. Bartoldson, Ajay Kumar Jaiswal, Kaidi Xu, Bhavya Kailkhura, Dan Hendrycks, Dawn Song, Zhangyang Wang, Bo Li",2024,ICML,https://openreview.net/forum?id=e3Dpq3WdMv
Visual-Text Cross Alignment: Refining the Similarity Score in Vision-Language Models.,"Jinhao Li, Haopeng Li, Sarah Monazam Erfani, Lei Feng, James Bailey, Feng Liu",2024,ICML,https://openreview.net/forum?id=JymXv7mkrQ
Neural Tangent Kernels for Axis-Aligned Tree Ensembles.,"Ryuichi Kanoh, Mahito Sugiyama",2024,ICML,https://openreview.net/forum?id=YxmcEfcgp3
Projection-Free Variance Reduction Methods for Stochastic Constrained Multi-Level Compositional Optimization.,"Wei Jiang, Sifan Yang, Wenhao Yang, Yibo Wang, Yuanyu Wan, Lijun Zhang",2024,ICML,https://openreview.net/forum?id=36jWuAmGRC
Position: Foundation Agents as the Paradigm Shift for Decision Making.,"Xiaoqian Liu, Xingzhou Lou, Jianbin Jiao, Junge Zhang",2024,ICML,https://openreview.net/forum?id=jzHmElqpPe
Improving Accuracy-robustness Trade-off via Pixel Reweighted Adversarial Training.,"Jiacheng Zhang, Feng Liu, Dawei Zhou, Jingfeng Zhang, Tongliang Liu",2024,ICML,https://openreview.net/forum?id=KsUddQl39v
GistScore: Learning Better Representations for In-Context Example Selection with Gist Bottlenecks.,"Shivanshu Gupta, Clemens Rosenbaum, Ethan R. Elenberg",2024,ICML,https://openreview.net/forum?id=WCVC5wGZyz
Criterion Collapse and Loss Distribution Control.,Matthew J. Holland,2024,ICML,https://openreview.net/forum?id=WVORGH73Cg
Conformalized Survival Distributions: A Generic Post-Process to Increase Calibration.,"Shiang Qi, Yakun Yu, Russell Greiner",2024,ICML,https://openreview.net/forum?id=jr0W36wOBx
Accelerating Convergence in Bayesian Few-Shot Classification.,"Tianjun Ke, Haoqun Cao, Feng Zhou",2024,ICML,https://openreview.net/forum?id=9PQnc6EWdL
