title,authors,year,conference,url
Re-GAN: Data-Efficient GANs Training via Architectural Reconfiguration.,"Divya Saxena, Jiannong Cao, Jiahao Xu, Tarun Kulshrestha",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01557
Soft Augmentation for Image Classification.,"Yang Liu, Shen Yan, Laura Leal-Taixé, James Hays, Deva Ramanan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01558
Boosting Verified Training for Robust Image Classifications via Abstraction.,"Zhaodi Zhang, Zhiyi Xue, Yang Chen, Si Liu, Yueling Zhang, Jing Liu, Min Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01559
A New Dataset Based on Images Taken by Blind People for Testing the Robustness of Image Classification Models Trained for ImageNet Categories.,"Reza Akbarian Bafghi, Danna Gurari",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01560
Exploiting Completeness and Uncertainty of Pseudo Labels for Weakly Supervised Video Anomaly Detection.,"Chen Zhang, Guorong Li, Yuankai Qi, Shuhui Wang, Laiyun Qing, Qingming Huang, Ming-Hsuan Yang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01561
Prototypical Residual Networks for Anomaly Detection and Localization.,"Hui Zhang, Zuxuan Wu, Zheng Wang, Zhineng Chen, Yu-Gang Jiang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01562
Class Balanced Adaptive Pseudo Labeling for Federated Semi-Supervised Learning.,"Ming Li, Qingli Li, Yan Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01563
Fair Federated Medical Image Segmentation via Client Contribution Estimation.,"Meirui Jiang, Holger R. Roth, Wenqi Li, Dong Yang, Can Zhao, Vishwesh Nath, Daguang Xu, Qi Dou, Ziyue Xu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01564
Rethinking Federated Learning with Domain Shift: A Prototype View.,"Wenke Huang, Mang Ye, Zekun Shi, He Li, Bo Du",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01565
FedDM: Iterative Distribution Matching for Communication-Efficient Federated Learning.,"Yuanhao Xiong, Ruochen Wang, Minhao Cheng, Felix X. Yu, Cho-Jui Hsieh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01566
Alias-Free Convnets: Fractional Shift Invariance via Polynomial Activations.,"Hagay Michaeli, Tomer Michaeli, Daniel Soudry",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01567
STDLens: Model Hijacking-Resilient Federated Learning for Object Detection.,"Ka Ho Chow, Ling Liu, Wenqi Wei, Fatih Ilhan, Yanzhao Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01568
Detecting Backdoors in Pre-trained Encoders.,"Shiwei Feng, Guanhong Tao, Siyuan Cheng, Guangyu Shen, Xiangzhe Xu, Yingqi Liu, Kaiyuan Zhang, Shiqing Ma, Xiangyu Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01569
Detecting Backdoors During the Inference Stage Based on Corruption Robustness Consistency.,"Xiaogeng Liu, Minghui Li, Haoyu Wang, Shengshan Hu, Dengpan Ye, Hai Jin, Libing Wu, Chaowei Xiao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01570
Can't Steal? Cont-Steal! Contrastive Stealing Attacks Against Image Encoders.,"Zeyang Sha, Xinlei He, Ning Yu, Michael Backes, Yang Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01571
Re-Thinking Model Inversion Attacks Against Deep Neural Networks.,"Ngoc-Bao Nguyen, Keshigeyan Chandrasegaran, Milad Abdollahzadeh, Ngai-Man Cheung",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01572
Turning Strengths into Weaknesses: A Certified Robustness Inspired Attack Framework against Graph Neural Networks.,"Binghui Wang, Meng Pang, Yun Dong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01573
Dynamic Generative Targeted Attacks with Pattern Injection.,"Weiwei Feng, Nanqing Xu, Tianzhu Zhang, Yongdong Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01574
Transferable Adversarial Attacks on Vision Transformers with Token Gradient Regularization.,"Jianping Zhang, Yizhan Huang, Weibin Wu, Michael R. Lyu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01575
Adversarial Counterfactual Visual Explanations.,"Guillaume Jeanneret, Loïc Simon, Frédéric Jurie",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01576
TWINS: A Fine-Tuning Framework for Improved Transferability of Adversarial Robustness and Generalization.,"Ziquan Liu, Yi Xu, Xiangyang Ji, Antoni B. Chan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01577
Randomized Adversarial Training via Taylor Expansion.,"Gaojie Jin, Xinping Yi, Dengyu Wu, Ronghui Mu, Xiaowei Huang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01578
Improving Robust Generalization by Direct PAC-Bayesian Bound Minimization.,"Zifan Wang, Nan Ding, Tomer Levinboim, Xi Chen, Radu Soricut",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01579
Evading Forensic Classifiers with Attribute-Conditioned Adversarial Faces.,"Fahad Shamshad, Koushik Srivatsan, Karthik Nandakumar",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01580
DartBlur: Privacy Preservation with Detection Artifact Suppression.,"Baowei Jiang, Bing Bai, Haozhe Lin, Yu Wang, Yuchen Guo, Lu Fang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01581
Fresnel Microfacet BRDF: Unification of Polari-Radiometric Surface-Body Reflection.,"Tomoki Ichikawa, Yoshiki Fukao, Shohei Nobuhara, Ko Nishino",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01582
JacobiNeRF: NeRF Shaping with Mutual Information Gradients.,"Xiaomeng Xu, Yanchao Yang, Kaichun Mo, Boxiao Pan, Li Yi, Leonidas J. Guibas",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01583
ContraNeRF: Generalizable Neural Radiance Fields for Synthetic-to-real Novel View Synthesis via Contrastive Learning.,"Hao Yang, Lanqing Hong, Aoxue Li, Tianyang Hu, Zhenguo Li, Gim Hee Lee, Liwei Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01584
SCADE: NeRFs from Space Carving with Ambiguity-Aware Depth Estimates.,"Mikaela Angelina Uy, Ricardo Martin-Brualla, Leonidas J. Guibas, Ke Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01585
Removing Objects From Neural Radiance Fields.,"Silvan Weder, Guillermo Garcia-Hernando, Áron Monszpart, Marc Pollefeys, Gabriel J. Brostow, Michael Firman, Sara Vicente",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01586
Progressively Optimized Local Radiance Fields for Robust View Synthesis.,"Andreas Meuleman, Yu-Lun Liu, Chen Gao, Jia-Bin Huang, Changil Kim, Min H. Kim, Johannes Kopf",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01587
NeRFVS: Neural Radiance Fields for Free View Synthesis via Geometry Scaffolds.,"Chen Yang, Peihao Li, Zanwei Zhou, Shanxin Yuan, Bingbing Liu, Xiaokang Yang, Weichao Qiu, Wei Shen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01588
ABLE-NeRF: Attention-Based Rendering with Learnable Embeddings for Neural Radiance Field.,"Zhe Jun Tang, Tat-Jen Cham, Haiyu Zhao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01589
MobileNeRF: Exploiting the Polygon Rasterization Pipeline for Efficient Neural Field Rendering on Mobile Architectures.,"Zhiqin Chen, Thomas A. Funkhouser, Peter Hedman, Andrea Tagliasacchi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01590
pCON: Polarimetric Coordinate Networks for Neural Scene Representations.,"Henry Peters, Yunhao Ba, Achuta Kadambi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01591
Complementary Intrinsics from Neural Radiance Fields and CNNs for Outdoor Scene Relighting.,"Siqi Yang, Xuanning Cui, Yongjie Zhu, Jiajun Tang, Si Li, Zhaofei Yu, Boxin Shi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01593
HyperReel: High-Fidelity 6-DoF Video with Ray-Conditioned Sampling.,"Benjamin Attal, Jia-Bin Huang, Christian Richardt, Michael Zollhöfer, Johannes Kopf, Matthew O'Toole, Changil Kim",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01594
UV Volumes for Real-time Rendering of Editable Free-view Human Performance.,"Yue Chen, Xuan Wang, Xingyu Chen, Qi Zhang, Xiaoyu Li, Yu Guo, Jue Wang, Fei Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01595
Tensor4D: Efficient Neural 4D Decomposition for High-Fidelity Dynamic Reconstruction and Rendering.,"Ruizhi Shao, Zerong Zheng, Hanzhang Tu, Boning Liu, Hongwen Zhang, Yebin Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01596
PixHt-Lab: Pixel Height Based Light Effect Generation for Image Compositing.,"Yichen Sheng, Jianming Zhang, Julien Philip, Yannick Hold-Geoffroy, Xin Sun, He Zhang, Lu Ling, Bedrich Benes",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01597
Computational Flash Photography through Intrinsics.,"Sepideh Sarajian Maralan, Chris Careaga, Yagiz Aksoy",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01598
RelightableHands: Efficient Neural Relighting of Articulated Hand Models.,"Shun Iwase, Shunsuke Saito, Tomas Simon, Stephen Lombardi, Timur M. Bagautdinov, Rohan Joshi, Fabian Prada, Takaaki Shiratori, Yaser Sheikh, Jason M. Saragih",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01599
TMO: Textured Mesh Acquisition of Objects with a Mobile Device by using Differentiable Rendering.,"Jaehoon Choi, Dongki Jung, Taejae Lee, Sangwook Kim, Youngdong Jung, Dinesh Manocha, Donghwan Lee",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01600
VolRecon: Volume Rendering of Signed Ray Distance Functions for Generalizable Multi-View Reconstruction.,"Yufan Ren, Fangjinhua Wang, Tong Zhang, Marc Pollefeys, Sabine Süsstrunk",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01601
Multi-View Reconstruction Using Signed Ray Distance Functions (SRDF).,"Pierre Zins, Yuanlu Xu, Edmond Boyer, Stefanie Wuhrer, Tony Tung",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01602
Structural Multiplane Image: Bridging Neural View Synthesis and 3D Reconstruction.,"Mingfang Zhang, Jinglu Wang, Xiao Li, Yifei Huang, Yoichi Sato, Yan Lu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01603
Octree Guided Unoriented Surface Reconstruction.,"Chamin Hewa Koneputugodage, Yizhak Ben-Shabat, Stephen Gould",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01604
Neural Vector Fields: Implicit Representation by Explicit Learning.,"Xianghui Yang, Guosheng Lin, Zhenghao Chen, Luping Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01605
DA Wand: Distortion-Aware Selection Using Neural Mesh Parameterization.,"Richard Liu, Noam Aigerman, Vladimir G. Kim, Rana Hanocka",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01606
"Diffusion-based Generation, Optimization, and Planning in 3D Scenes.","Siyuan Huang, Zan Wang, Puhao Li, Baoxiong Jia, Tengyu Liu, Yixin Zhu, Wei Liang, Song-Chun Zhu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01607
Patch-Based 3D Natural Scene Generation from a Single Example.,"Weiyu Li, Xuelin Chen, Jue Wang, Baoquan Chen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01608
Consistent View Synthesis with Pose-Guided Diffusion Models.,"Hung-Yu Tseng, Qinbo Li, Changil Kim, Suhib Alsisan, Jia-Bin Huang, Johannes Kopf",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01609
Generalized Deep 3D Shape Prior via Part-Discretized Diffusion Process.,"Yuhan Li, Yishun Dou, Xuanhong Chen, Bingbing Ni, Yilin Sun, Yutian Liu, Fuzhen Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01610
High Fidelity 3D Hand Shape Reconstruction via Scalable Graph Frequency Decomposition.,"Tianyu Luan, Yuanhao Zhai, Jingjing Meng, Zhong Li, Zhang Chen, Yi Xu, Junsong Yuan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01611
TAPS3D: Text-Guided 3D Textured Shape Generation from Pseudo Supervision.,"Jiacheng Wei, Hao Wang, Jiashi Feng, Guosheng Lin, Kim-Hui Yap",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01612
SECAD-Net: Self-Supervised CAD Reconstruction by Learning Sketch-Extrude Operations.,"Pu Li, Jianwei Guo, Xiaopeng Zhang, Dong-Ming Yan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01613
Interactive Cartoonization with Controllable Perceptual Factors.,"Namhyuk Ahn, Patrick Kwon, Jihye Back, Kibeom Hong, Seungkwon Kim",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01614
High-Res Facial Appearance Capture from Polarized Smartphone Images.,"Dejan Azinovic, Olivier Maury, Christophe Hery, Matthias Nießner, Justus Thies",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01615
GlassesGAN: Eyewear Personalization Using Synthetic Appearance Discovery and Targeted Subspace Modeling.,"Richard Plesh, Peter Peer, Vitomir Struc",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01616
Continuous Landmark Detection with 3D Queries.,"Prashanth Chandran, Gaspard Zoss, Paulo F. U. Gotardo, Derek Bradley",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01617
NeuFace: Realistic 3D Neural Face Rendering from Multi-View Images.,"Mingwu Zheng, Haiyu Zhang, Hongyu Yang, Di Huang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01618
AVFace: Towards Detailed Audio-Visual 4D Face Reconstruction.,"Aggelina Chatziagapi, Dimitris Samaras",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01619
Learning Personalized High Quality Volumetric Head Avatars from Monocular RGB Videos.,"Ziqian Bai, Feitong Tan, Zeng Huang, Kripasindhu Sarkar, Danhang Tang, Di Qiu, Abhimitra Meka, Ruofei Du, Mingsong Dou, Sergio Orts-Escolano, Rohit Pandey, Ping Tan, Thabo Beeler, Sean Fanello, Yinda Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01620
OTAvatar: One-Shot Talking Face Avatar with Controllable Tri-Plane Rendering.,"Zhiyuan Ma, Xiangyu Zhu, Guojun Qi, Zhen Lei, Lei Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01621
X-Avatar: Expressive Human Avatars.,"Kaiyue Shen, Chen Guo, Manuel Kaufmann, Juan Jose Zarate, Julien Valentin, Jie Song, Otmar Hilliges",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01622
InstantAvatar: Learning Avatars from Monocular Video in 60 Seconds.,"Tianjian Jiang, Xu Chen, Jie Song, Otmar Hilliges",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01623
JAWS: Just A Wild Shot for Cinematic Transfer in Neural Radiance Fields.,"Xi Wang, Robin Courant, Jinglei Shi, Éric Marchand, Marc Christie",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01624
MonoHuman: Animatable Human Neural Field from Monocular Video.,"Zhengming Yu, Wei Cheng, Xian Liu, Wayne Wu, Kwan-Yee Lin",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01625
Structured 3D Features for Reconstructing Controllable Avatars.,"Enric Corona, Mihai Zanfir, Thiemo Alldieck, Eduard Gabriel Bazavan, Andrei Zanfir, Cristian Sminchisescu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01626
HOOD: Hierarchical Graphs for Generalized Modelling of Clothing Dynamics.,"Artur Grigorev, Michael J. Black, Otmar Hilliges",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01627
Physically Realizable Natural-Looking Clothing Textures Evade Person Detectors via 3D Modeling.,"Zhanhao Hu, Wenda Chu, Xiaopei Zhu, Hui Zhang, Bo Zhang, Xiaolin Hu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01628
Learning Semantic-Aware Disentangled Representation for Flexible 3D Human Body Editing.,"Xiaokun Sun, Qiao Feng, Xiongzheng Li, Jinsong Zhang, Yu-Kun Lai, Jingyu Yang, Kun Li",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01629
Reconstructing Animatable Categories from Videos.,"Gengshan Yang, Chaoyang Wang, N. Dinesh Reddy, Deva Ramanan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01630
Deformable Mesh Transformer for 3D Human Mesh Recovery.,Yusuke Yoshiyasu,2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01631
Hi4D: 4D Instance Segmentation of Close Human Interaction.,"Yifei Yin, Chen Guo, Manuel Kaufmann, Juan Jose Zarate, Jie Song, Otmar Hilliges",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01632
Bringing Inputs to Shared Domains for 3D Interacting Hands Recovery in the Wild.,Gyeongsik Moon,2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01633
Learning Human Mesh Recovery in 3D Scenes.,"Zehong Shen, Zhi Cen, Sida Peng, Qing Shuai, Hujun Bao, Xiaowei Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01634
H2ONet: Hand-Occlusion-and-Orientation-Aware Network for Real-Time 3D Hand Mesh Reconstruction.,"Hao Xu, Tianyu Wang, Xiao Tang, Chi-Wing Fu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01635
What You Can Reconstruct from a Shadow.,"Ruoshi Liu, Sachit Menon, Chengzhi Mao, Dennis Park, Simon Stent, Carl Vondrick",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01636
Autonomous Manipulation Learning for Similar Deformable Objects via Only One Demonstration.,"Yu Ren, Ronghan Chen, Yang Cong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01637
In-Hand 3D Object Scanning from an RGB Sequence.,"Shreyas Hampali, Tomas Hodan, Luan Tran, Lingni Ma, Cem Keskin, Vincent Lepetit",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01638
Putting People in Their Place: Affordance-Aware Human Insertion into Scenes.,"Sumith Kulal, Tim Brooks, Alex Aiken, Jiajun Wu, Jimei Yang, Jingwan Lu, Alexei A. Efros, Krishna Kumar Singh",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01639
Detecting Human-Object Contact in Images.,"Yixin Chen, Sai Kumar Dwivedi, Michael J. Black, Dimitrios Tzionas",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01640
What Happened 3 Seconds Ago? Inferring the Past with Thermal Imaging.,"Zitian Tang, Wenjie Ye, Wei-Chiu Ma, Hang Zhao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01641
Trajectory-Aware Body Interaction Transformer for Multi-Person Pose Forecasting.,"Xiaogang Peng, Siyuan Mao, Zizhao Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01642
Mutual Information-Based Temporal Difference Learning for Human Pose Estimation in Video.,"Runyang Feng, Yixing Gao, Xueqing Ma, Tze Ho Elden Tse, Hyung Jin Chang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01643
Ego-Body Pose Estimation via Ego-Head Pose Estimation.,"Jiaman Li, C. Karen Liu, Jiajun Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01644
ViPLO: Vision Transformer Based Pose-Conditioned Self-Loop Graph for Human-Object Interaction Detection.,"Jeeseung Park, Jin-Woo Park, Jong-Seok Lee",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01645
HS-Pose: Hybrid Scope Feature Extraction for Category-level Object Pose Estimation.,"Linfang Zheng, Chen Wang, Yinghan Sun, Esha Dasgupta, Hua Chen, Ales Leonardis, Wei Zhang, Hyung Jin Chang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01646
ScarceNet: Animal Pose Estimation with Scarce Annotations.,"Chen Li, Gim Hee Lee",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01647
Cross-Domain 3D Hand Pose Estimation with Dual Modalities.,"Qiuxia Lin, Linlin Yang, Angela Yao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01648
Linking Garment with Person via Semantically Associated Landmarks for Virtual Try-On.,"Keyu Yan, Tingwei Gao, Hui Zhang, Chengjun Xie",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01649
Level-S2fM: Structure from Motion on Neural Level Set of Implicit Surfaces.,"Yuxi Xiao, Nan Xue, Tianfu Wu, Gui-Song Xia",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01650
Revisiting Rotation Averaging: Uncertainties and Robust Losses.,"Ganlin Zhang, Viktor Larsson, Daniel Barath",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01651
SliceMatch: Geometry-Guided Aggregation for Cross-View Pose Estimation.,"Ted de Vries Lentsch, Zimin Xia, Holger Caesar, Julian F. P. Kooij",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01652
Learning the Distribution of Errors in Stereo Matching for Joint Disparity and Uncertainty Estimation.,"Liyan Chen, Weihan Wang, Philippos Mordohai",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01653
Long-Term Visual Localization with Mobile Sensors.,"Shen Yan, Yu Liu, Long Wang, Zehong Shen, Zhen Peng, Haomin Liu, Maojun Zhang, Guofeng Zhang, Xiaowei Zhou",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01654
Learning to Predict Scene-Level Implicit 3D from Posed RGBD Data.,"Nilesh Kulkarni, Linyi Jin, Justin Johnson, David F. Fouhey",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01655
Paired-Point Lifting for Enhanced Privacy-Preserving Visual Localization.,"Chunghwan Lee, Jaihoon Kim, Chanhyuk Yun, Je Hyeong Hong",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01656
The Object Folder Benchmark : Multisensory Learning with Neural and Real Objects.,"Ruohan Gao, Yiming Dou, Hao Li, Tanmay Agarwal, Jeannette Bohg, Yunzhu Li, Li Fei-Fei, Jiajun Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01657
Learning Accurate 3D Shape Based on Stereo Polarimetric Imaging.,"Tianyu Huang, Haoang Li, Kejing He, Congying Sui, Bin Li, Yun-Hui Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01658
RUST: Latent Neural Scene Representations from Unposed Imagery.,"Mehdi S. M. Sajjadi, Aravindh Mahendran, Thomas Kipf, Etienne Pot, Daniel Duckworth, Mario Lucic, Klaus Greff",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01659
Perspective Fields for Single Image Camera Calibration.,"Linyi Jin, Jianming Zhang, Yannick Hold-Geoffroy, Oliver Wang, Kevin Blackburn-Matzen, Matthew Sticha, David F. Fouhey",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01660
VisFusion: Visibility-Aware Online 3D Scene Reconstruction from Videos.,"Huiyu Gao, Wei Mao, Miaomiao Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01661
DeepLSD: Line Segment Detection and Refinement with Deep Image Gradients.,"Rémi Pautrat, Daniel Barath, Viktor Larsson, Martin R. Oswald, Marc Pollefeys",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01662
Disentangling Orthogonal Planes for Indoor Panoramic Room Layout Estimation with Cross-Scale Distortion Awareness.,"Zhijie Shen, Zishuo Zheng, Chunyu Lin, Lang Nie, Kang Liao, Shuai Zheng, Yao Zhao",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01663
Single Image Depth Prediction Made Better: A Multivariate Gaussian Take.,"Ce Liu, Suryansh Kumar, Shuhang Gu, Radu Timofte, Luc Van Gool",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01664
Wide-Angle Rectification via Content-Aware Conformal Mapping.,"Qi Zhang, Hongdong Li, Qing Wang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01665
All-in-Focus Imaging from Event Focal Stack.,"Hanyue Lou, Minggui Teng, Yixin Yang, Boxin Shi",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01666
Multi-View Stereo Representation Revist: Region-Aware MVSNet.,"Yisu Zhang, Jianke Zhu, Lixiang Lin",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01667
Semantic Ray: Learning a Generalizable Semantic Field with Cross-Reprojection Attention.,"Fangfu Liu, Chubin Zhang, Yu Zheng, Yueqi Duan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01668
OmniCity: Omnipotent City Understanding with Multi-Level and Multi-View Images.,"Weijia Li, Yawen Lai, Linning Xu, Yuanbo Xiangli, Jinhua Yu, Conghui He, Gui-Song Xia, Dahua Lin",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01669
ESLAM: Efficient Dense SLAM System Based on Hybrid Representation of Signed Distance Fields.,"Mohammad Mahdi Johari, Camilla Carta, François Fleuret",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01670
Non-Line-of-Sight Imaging with Signal Superresolution Network.,"Jianyu Wang, Xintong Liu, Leping Xiao, Zuoqiang Shi, Lingyun Qiu, Xing Fu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01671
"Look, Radiate, and Learn: Self-Supervised Localisation via Radio-Visual Correspondence.","Mohammed Alloulah, Maximilian Arnold",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01672
Learning Transformations to Reduce the Geometric Shift in Object Detection.,"Vidit Vidit, Martin Engilberge, Mathieu Salzmann",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01673
Anchor3DLane: Learning to Regress 3D Anchors for Monocular 3D Lane Detection.,"Shaofei Huang, Zhenwei Shen, Zehao Huang, Zi-han Ding, Jiao Dai, Jizhong Han, Naiyan Wang, Si Liu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01674
BEV-SAN: Accurate BEV 3D Object Detection via Slice Attention Networks.,"Xiaowei Chi, Jiaming Liu, Ming Lu, Rongyu Zhang, Zhaoqing Wang, Yandong Guo, Shanghang Zhang",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01675
Semi-Supervised Stereo-Based 3D Object Detection via Cross-View Consensus.,"Wenhao Wu, Hau-San Wong, Si Wu",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01676
Weakly Supervised Monocular 3D Object Detection Using Multi-View Projection and Direction Consistency.,"Runzhou Tao, Wencheng Han, Zhongying Qiu, Cheng-Zhong Xu, Jianbing Shen",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01677
MonoATT: Online Monocular 3D Object Detection with Adaptive Token Transformer.,"Yunsong Zhou, Hongzi Zhu, Quan Liu, Shan Chang, Minyi Guo",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01678
Azimuth Super-Resolution for FMCW Radar in Autonomous Driving.,"Yu-Jhe Li, Shawn Hunt, Jinhyung Park, Matthew O'Toole, Kris Kitani",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01679
Pix2Map: Cross-Modal Retrieval for Inferring Street Maps from Images.,"Xindi Wu, KwunFung Lau, Francesco Ferroni, Aljosa Osep, Deva Ramanan",2023,CVPR,https://doi.org/10.1109/CVPR52729.2023.01680
